date,wheat_price,corn_price,cotton_price
7/27/1984,3.345,3.045,0.639
7/30/1984,3.405,3,0.64
7/31/1984,3.45,3.11,0.638
8/1/1984,3.47,3.085,0.641
8/2/1984,3.505,3.155,0.658
8/3/1984,3.515,3.17,0.653
8/6/1984,3.49,3.2125,0.636
8/7/1984,3.445,3.21,0.637
8/8/1984,3.455,3.165,0.632
8/9/1984,3.51,3.19,0.635
8/10/1984,3.545,3.165,0.622
8/13/1984,3.48,3.155,0.624
8/14/1984,3.48,3.16,0.624
8/15/1984,3.47,3.2,0.627
8/16/1984,3.49,3.235,0.632
8/17/1984,3.435,3.155,0.631
8/20/1984,3.36,3.11,0.63
8/21/1984,3.425,3.145,0.624
8/22/1984,3.48,3.24,0.632
8/23/1984,3.455,3.215,0.626
8/24/1984,3.455,3.23,0.621
8/27/1984,3.39,3.195,0.624
8/28/1984,3.415,3.115,0.622
8/29/1984,3.37,3.05,0.619
8/30/1984,3.44,3.085,0.617
8/31/1984,3.435,3.045,0.61
9/4/1984,3.455,2.995,0.616
9/5/1984,3.53,3.025,0.619
9/6/1984,3.515,3.02,0.619
9/7/1984,3.515,3.005,0.621
9/10/1984,3.555,3.075,0.622
9/11/1984,3.535,3.06,0.607
9/12/1984,3.52,3.015,0.602
9/13/1984,3.48,2.955,0.605
9/14/1984,3.435,3.015,0.6
9/17/1984,3.4,2.89,0.603
9/18/1984,3.42,2.915,0.597
9/19/1984,3.445,2.91,0.596
9/20/1984,3.425,2.845,0.602
9/21/1984,3.485,2.845,0.6
9/24/1984,3.495,2.84,0.602
9/25/1984,3.49,2.84,0.608
9/26/1984,3.455,2.805,0.604
9/27/1984,3.46,2.76,0.597
9/28/1984,3.45,2.7,0.595
10/1/1984,3.46,2.65,0.595
10/2/1984,3.47,2.67,0.597
10/3/1984,3.445,2.665,0.589
10/4/1984,3.425,2.675,0.587
10/5/1984,3.465,2.68,0.595
10/8/1984,3.455,2.695,0.595
10/9/1984,3.465,2.68,0.595
10/10/1984,3.485,2.705,0.594
10/11/1984,3.47,2.69,0.599
10/12/1984,3.455,2.735,0.61
10/15/1984,3.455,2.705,0.613
10/16/1984,3.53,2.72,0.607
10/17/1984,3.515,2.69,0.606
10/18/1984,3.53,2.67,0.615
10/19/1984,3.575,2.675,0.635
10/22/1984,3.645,2.635,0.631
10/23/1984,3.68,2.62,0.626
10/24/1984,3.73,2.635,0.631
10/25/1984,3.715,2.655,0.628
10/26/1984,3.66,2.63,0.612
10/29/1984,3.665,2.6,0.614
10/30/1984,3.69,2.6,0.621
10/31/1984,3.695,2.62,0.632
11/1/1984,3.71,2.645,0.618
11/2/1984,3.7,2.615,0.606
11/5/1984,3.685,2.575,0.603
11/6/1984,3.735,2.605,0.606
11/7/1984,3.72,2.615,0.606
11/8/1984,3.69,2.63,0.609
11/9/1984,3.685,2.645,0.591
11/12/1984,3.67,2.665,0.588
11/13/1984,3.63,2.645,0.592
11/14/1984,3.6,2.625,0.591
11/15/1984,3.63,2.645,0.606
11/16/1984,3.635,2.655,0.599
11/19/1984,3.65,2.645,0.603
11/20/1984,3.69,2.64,0.604
11/21/1984,3.715,2.625,0.604
11/23/1984,3.725,2.61,0.609
11/26/1984,3.72,2.555,0.602
11/27/1984,3.685,2.565,0.604
11/28/1984,3.685,2.62,0.61
11/29/1984,3.68,2.605,0.609
11/30/1984,3.655,2.615,0.609
12/3/1984,3.64,2.595,0.613
12/4/1984,3.66,2.595,0.612
12/5/1984,3.69,2.59,0.612
12/6/1984,3.675,2.6,0.608
12/7/1984,3.61,2.575,0.603
12/10/1984,3.61,2.575,0.598
12/11/1984,3.57,2.57,0.6
12/12/1984,3.53,2.525,0.599
12/13/1984,3.565,2.505,0.604
12/14/1984,3.585,2.53,0.609
12/17/1984,3.565,2.55,0.614
12/18/1984,3.61,2.545,0.613
12/19/1984,3.61,2.54,0.61
12/20/1984,3.61,2.545,0.614
12/21/1984,3.63,2.535,0.614
12/24/1984,3.63,2.54,0.61
12/26/1984,3.645,2.575,0.61
12/27/1984,3.62,2.56,0.612
12/28/1984,3.64,2.575,0.612
12/31/1984,3.65,2.595,0.61
1/2/1985,3.635,2.62,0.62
1/3/1985,3.61,2.63,0.615
1/4/1985,3.58,2.615,0.625
1/7/1985,3.58,2.63,0.62
1/8/1985,3.58,2.61,0.621
1/9/1985,3.62,2.63,0.621
1/10/1985,3.685,2.635,0.616
1/11/1985,3.665,2.62,0.615
1/14/1985,3.685,2.625,0.611
1/15/1985,3.715,2.645,0.606
1/16/1985,3.705,2.65,0.603
1/17/1985,3.7,2.65,0.605
1/18/1985,3.675,2.66,0.605
1/21/1985,3.66,2.66,0.604
1/22/1985,3.66,2.65,0.605
1/23/1985,3.65,2.625,0.598
1/24/1985,3.595,2.64,0.597
1/25/1985,3.61,2.65,0.593
1/28/1985,3.6,2.645,0.591
1/29/1985,3.615,2.65,0.595
1/30/1985,3.64,2.67,0.595
1/31/1985,3.63,2.66,0.592
2/1/1985,3.66,2.655,0.59
2/4/1985,3.725,2.655,0.597
2/5/1985,3.68,2.695,0.598
2/6/1985,3.635,2.66,0.594
2/7/1985,3.64,2.645,0.602
2/8/1985,3.67,2.65,0.598
2/11/1985,3.675,2.635,0.602
2/12/1985,3.66,2.63,0.6
2/13/1985,3.63,2.63,0.592
2/14/1985,3.63,2.64,0.592
2/15/1985,3.56,2.65,0.602
2/19/1985,3.545,2.625,0.599
2/20/1985,3.53,2.625,0.595
2/21/1985,3.55,2.615,0.594
2/22/1985,3.545,2.615,0.588
2/25/1985,3.51,2.59,0.594
2/26/1985,3.53,2.605,0.594
2/27/1985,3.51,2.615,0.599
2/28/1985,3.505,2.635,0.6
3/1/1985,3.495,2.64,0.598
3/4/1985,3.51,2.655,0.593
3/5/1985,3.495,2.67,0.601
3/6/1985,3.54,2.68,0.601
3/7/1985,3.53,2.655,0.606
3/8/1985,3.505,2.67,0.602
3/11/1985,3.525,2.67,0.608
3/12/1985,3.49,2.68,0.62
3/13/1985,3.505,2.695,0.614
3/14/1985,3.54,2.7,0.611
3/15/1985,3.61,2.695,0.613
3/18/1985,3.64,2.69,0.632
3/19/1985,3.67,2.7,0.636
3/20/1985,3.645,2.705,0.628
3/21/1985,3.695,2.705,0.632
3/22/1985,3.785,2.73,0.627
3/25/1985,3.795,2.705,0.627
3/26/1985,3.765,2.695,0.623
3/27/1985,3.78,2.71,0.624
3/28/1985,3.74,2.715,0.629
3/29/1985,3.71,2.72,0.632
4/1/1985,3.635,2.72,0.637
4/2/1985,3.69,2.73,0.637
4/3/1985,3.665,2.725,0.642
4/4/1985,3.725,2.72,0.648
4/8/1985,3.775,2.73,0.647
4/9/1985,3.705,2.72,0.637
4/10/1985,3.695,2.72,0.636
4/11/1985,3.69,2.72,0.623
4/12/1985,3.67,2.71,0.631
4/15/1985,3.705,2.72,0.628
4/16/1985,3.69,2.73,0.631
4/17/1985,3.61,2.725,0.625
4/18/1985,3.525,2.715,0.624
4/19/1985,3.585,2.73,0.624
4/22/1985,3.585,2.725,0.616
4/23/1985,3.5,2.72,0.598
4/24/1985,3.555,2.745,0.594
4/25/1985,3.46,2.72,0.595
4/26/1985,3.445,2.72,0.603
4/29/1985,3.44,2.725,0.6
4/30/1985,3.455,2.705,0.605
5/1/1985,3.24,2.72,0.6
5/2/1985,3.205,2.705,0.597
5/3/1985,3.21,2.705,0.602
5/6/1985,3.235,2.715,0.602
5/7/1985,3.245,2.71,0.602
5/8/1985,3.225,2.69,0.607
5/9/1985,3.23,2.68,0.608
5/10/1985,3.24,2.7,0.603
5/13/1985,3.26,2.7,0.599
5/14/1985,3.22,2.695,0.598
5/15/1985,3.19,2.69,0.601
5/16/1985,3.17,2.69,0.601
5/17/1985,3.165,2.695,0.602
5/20/1985,3.17,2.69,0.604
5/21/1985,3.15,2.68,0.603
5/22/1985,3.165,2.675,0.596
5/23/1985,3.175,2.685,0.587
5/24/1985,3.145,2.665,0.582
5/28/1985,3.13,2.645,0.589
5/29/1985,3.125,2.655,0.574
5/30/1985,3.145,2.66,0.593
5/31/1985,3.13,2.67,0.596
6/3/1985,3.145,2.64,0.599
6/4/1985,3.17,2.63,0.599
6/5/1985,3.205,2.65,0.601
6/6/1985,3.18,2.655,0.601
6/7/1985,3.185,2.655,0.598
6/10/1985,3.21,2.645,0.594
6/11/1985,3.23,2.635,0.596
6/12/1985,3.28,2.65,0.602
6/13/1985,3.27,2.67,0.6
6/14/1985,3.28,2.65,0.604
6/17/1985,3.28,2.65,0.604
6/18/1985,3.28,2.66,0.596
6/19/1985,3.29,2.67,0.599
6/20/1985,3.335,2.64,0.597
6/21/1985,3.3,2.635,0.6
6/24/1985,3.265,2.64,0.601
6/25/1985,3.25,2.66,0.599
6/26/1985,3.235,2.64,0.597
6/27/1985,3.21,2.615,0.599
6/28/1985,3.175,2.6,0.592
7/1/1985,3.195,2.605,0.597
7/2/1985,3.175,2.615,0.594
7/3/1985,3.165,2.62,0.594
7/5/1985,3.185,2.65,0.596
7/8/1985,3.165,2.66,0.595
7/9/1985,3.125,2.655,0.595
7/10/1985,3.12,2.645,0.587
7/11/1985,3.115,2.65,0.599
7/12/1985,3.105,2.665,0.597
7/15/1985,3.065,2.635,0.592
7/16/1985,2.995,2.625,0.591
7/17/1985,2.985,2.6425,0.59
7/18/1985,2.96,2.665,0.577
7/19/1985,2.955,2.615,0.581
7/22/1985,2.95,2.61,0.58
7/23/1985,2.9,2.595,0.588
7/24/1985,2.82,2.59,0.59
7/25/1985,2.88,2.55,0.585
7/26/1985,2.885,2.54,0.582
7/29/1985,2.905,2.53,0.579
7/30/1985,2.9,2.45,0.583
7/31/1985,2.9,2.37,0.582
8/1/1985,2.87,2.395,0.58
8/2/1985,2.845,2.385,0.587
8/5/1985,2.81,2.37,0.584
8/6/1985,2.8,2.385,0.58
8/7/1985,2.81,2.385,0.574
8/8/1985,2.77,2.405,0.573
8/9/1985,2.78,2.41,0.568
8/12/1985,2.8,2.395,0.564
8/13/1985,2.83,2.4125,0.57
8/14/1985,2.865,2.455,0.572
8/15/1985,2.905,2.48,0.562
8/16/1985,2.87,2.47,0.564
8/19/1985,2.84,2.51,0.567
8/20/1985,2.77,2.53,0.567
8/21/1985,2.8,2.525,0.562
8/22/1985,2.82,2.5725,0.56
8/23/1985,2.82,2.555,0.559
8/26/1985,2.765,2.535,0.563
8/27/1985,2.725,2.52,0.565
8/28/1985,2.68,2.505,0.568
8/29/1985,2.65,2.48,0.567
8/30/1985,2.72,2.45,0.568
9/3/1985,2.73,2.385,0.564
9/4/1985,2.7425,2.445,0.567
9/5/1985,2.775,2.4825,0.568
9/6/1985,2.81,2.415,0.567
9/9/1985,2.75,2.37,0.566
9/10/1985,2.775,2.36,0.566
9/11/1985,2.775,2.285,0.569
9/12/1985,2.84,2.265,0.574
9/13/1985,2.825,2.195,0.581
9/16/1985,2.825,2.215,0.56
9/17/1985,2.845,2.21,0.557
9/18/1985,2.835,2.21,0.565
9/19/1985,2.775,2.1825,0.563
9/20/1985,2.75,2.21,0.562
9/23/1985,2.775,2.255,0.561
9/24/1985,2.845,2.25,0.597
9/25/1985,2.9,2.245,0.556
9/26/1985,2.87,2.21,0.557
9/30/1985,2.86,2.165,0.564
10/1/1985,2.905,2.11,0.564
10/2/1985,2.875,2.13,0.564
10/3/1985,2.845,2.135,0.566
10/4/1985,2.835,2.125,0.563
10/7/1985,2.83,2.095,0.565
10/8/1985,2.93,2.13,0.57
10/9/1985,2.965,2.155,0.57
10/10/1985,2.965,2.13,0.567
10/11/1985,2.965,2.115,0.57
10/14/1985,2.98,2.11,0.565
10/15/1985,2.98,2.075,0.563
10/16/1985,3.03,2.06,0.563
10/17/1985,3.12,2.055,0.559
10/18/1985,3.13,2.05,0.554
10/21/1985,3.135,2.07,0.561
10/22/1985,3.2,2.115,0.564
10/23/1985,3.185,2.06,0.564
10/24/1985,3.195,2.05,0.564
10/25/1985,3.2,2.05,0.572
10/28/1985,3.17,2.06,0.567
10/29/1985,3.205,2.105,0.563
10/30/1985,3.195,2.11,0.573
10/31/1985,3.265,2.19,0.567
11/1/1985,3.275,2.215,0.567
11/4/1985,3.28,2.18,0.568
11/5/1985,3.285,2.265,0.566
11/6/1985,3.28,2.26,0.572
11/7/1985,3.29,2.275,0.568
11/8/1985,3.32,2.29,0.566
11/11/1985,3.34,2.295,0.567
11/12/1985,3.375,2.315,0.569
11/13/1985,3.44,2.34,0.563
11/14/1985,3.425,2.33,0.556
11/15/1985,3.45,2.325,0.56
11/18/1985,3.435,2.34,0.564
11/19/1985,3.5,2.365,0.562
11/20/1985,3.49,2.385,0.565
11/21/1985,3.425,2.36,0.566
11/22/1985,3.395,2.335,0.558
11/25/1985,3.34,2.325,0.565
11/26/1985,3.33,2.36,0.556
11/27/1985,3.35,2.385,0.55
11/29/1985,3.415,2.385,0.55
12/2/1985,3.445,2.4,0.558
12/3/1985,3.5,2.38,0.557
12/4/1985,3.53,2.365,0.557
12/5/1985,3.5,2.36,0.558
12/6/1985,3.535,2.36,0.557
12/9/1985,3.505,2.38,0.56
12/10/1985,3.51,2.37,0.56
12/11/1985,3.54,2.36,0.56
12/12/1985,3.535,2.37,0.56
12/13/1985,3.54,2.385,0.56
12/16/1985,3.565,2.395,0.565
12/17/1985,3.545,2.375,0.565
12/18/1985,3.515,2.37,0.57
12/19/1985,3.525,2.365,0.57
12/20/1985,3.52,2.36,0.57
12/23/1985,3.485,2.365,0.57
12/24/1985,3.485,2.365,0.57
12/26/1985,3.56,2.385,0.57
12/27/1985,3.575,2.41,0.57
12/30/1985,3.565,2.4,0.585
12/31/1985,3.565,2.385,0.59
1/2/1986,3.505,2.37,0.59
1/3/1986,3.415,2.365,0.59
1/6/1986,3.435,2.375,0.59
1/7/1986,3.455,2.38,0.59
1/8/1986,3.43,2.37,0.595
1/9/1986,3.45,2.37,0.595
1/10/1986,3.485,2.37,0.595
1/13/1986,3.395,2.3425,0.595
1/14/1986,3.395,2.36,0.595
1/15/1986,3.4,2.385,0.595
1/16/1986,3.445,2.37,0.6
1/17/1986,3.44,2.37,0.6
1/20/1986,3.42,2.385,0.6
1/21/1986,3.355,2.375,0.6
1/22/1986,3.395,2.385,0.6
1/23/1986,3.435,2.38,0.6
1/24/1986,3.355,2.325,0.6
1/27/1986,3.405,2.32,0.6
1/28/1986,3.435,2.37,0.6
1/29/1986,3.425,2.375,0.6
1/30/1986,3.475,2.36,0.6
1/31/1986,3.445,2.36,0.6
2/3/1986,3.395,2.36,0.6
2/4/1986,3.41,2.36,0.6
2/5/1986,3.39,2.38,0.6
2/6/1986,3.36,2.35,0.6
2/7/1986,3.38,2.35,0.6
2/10/1986,3.385,2.36,0.6
2/11/1986,3.465,2.3425,0.6
2/12/1986,3.45,2.335,0.6
2/13/1986,3.505,2.32,0.6
2/14/1986,3.435,2.335,0.62
2/18/1986,3.51,2.355,0.62
2/19/1986,3.385,2.345,0.62
2/20/1986,3.455,2.335,0.62
2/21/1986,3.49,2.345,0.62
2/24/1986,3.52,2.34,0.62
2/25/1986,3.48,2.32,0.62
2/26/1986,3.495,2.29,0.62
2/27/1986,3.51,2.275,0.62
2/28/1986,3.48,2.225,0.62
3/3/1986,3.505,2.255,0.62
3/4/1986,3.475,2.21,0.62
3/5/1986,3.475,2.225,0.62
3/6/1986,3.535,2.26,0.62
3/7/1986,3.57,2.265,0.62
3/10/1986,3.58,2.275,0.62
3/11/1986,3.525,2.265,0.62
3/12/1986,3.545,2.255,0.625
3/13/1986,3.53,2.295,0.625
3/14/1986,3.55,2.315,0.625
3/17/1986,3.52,2.315,0.625
3/18/1986,3.575,2.315,0.625
3/19/1986,3.65,2.325,0.625
3/20/1986,3.725,2.315,0.625
3/21/1986,3.73,2.3,0.625
3/24/1986,3.69,2.31,0.628
3/25/1986,3.75,2.315,0.628
3/26/1986,3.715,2.34,0.63
3/27/1986,3.63,2.32,0.63
3/31/1986,3.6,2.335,0.63
4/1/1986,3.6,2.365,0.63
4/2/1986,3.68,2.325,0.63
4/3/1986,3.71,2.305,0.63
4/4/1986,3.77,2.305,0.63
4/7/1986,3.67,2.325,0.63
4/8/1986,3.595,2.315,0.63
4/9/1986,3.66,2.29,0.63
4/10/1986,3.595,2.29,0.633
4/11/1986,3.585,2.3,0.633
4/14/1986,3.655,2.3,0.635
4/15/1986,3.575,2.285,0.635
4/16/1986,3.6,2.275,0.635
4/17/1986,3.675,2.295,0.635
4/18/1986,3.655,2.28,0.635
4/21/1986,3.64,2.275,0.635
4/22/1986,3.62,2.315,0.635
4/23/1986,3.685,2.33,0.635
4/24/1986,3.72,2.305,0.635
4/25/1986,3.74,2.3,0.635
4/28/1986,3.495,2.305,0.635
4/29/1986,3.6,2.305,0.635
4/30/1986,2.935,2.35,0.64
5/1/1986,2.805,2.325,0.64
5/2/1986,2.68,2.315,0.64
5/5/1986,2.735,2.35,0.64
5/6/1986,2.785,2.37,0.645
5/7/1986,2.755,2.385,0.645
5/8/1986,2.895,2.4,0.645
5/9/1986,2.905,2.425,0.645
5/12/1986,2.795,2.39,0.645
5/13/1986,2.89,2.44,0.65
5/14/1986,2.845,2.445,0.65
5/15/1986,2.725,2.43,0.65
5/16/1986,2.655,2.415,0.65
5/19/1986,2.63,2.435,0.65
5/20/1986,2.6,2.45,0.655
5/21/1986,2.635,2.46,0.655
5/22/1986,2.595,2.435,0.655
5/23/1986,2.59,2.435,0.655
5/27/1986,2.57,2.455,0.655
5/28/1986,2.56,2.485,0.655
5/29/1986,2.485,2.465,0.655
5/30/1986,2.52,2.475,0.655
6/2/1986,2.565,2.49,0.655
6/3/1986,2.55,2.46,0.665
6/4/1986,2.59,2.49,0.655
6/5/1986,2.62,2.475,0.655
6/6/1986,2.625,2.495,0.655
6/9/1986,2.565,2.485,0.655
6/10/1986,2.58,2.475,0.655
6/11/1986,2.59,2.46,0.655
6/12/1986,2.55,2.42,0.655
6/13/1986,2.52,2.42,0.655
6/16/1986,2.495,2.425,0.655
6/17/1986,2.495,2.44,0.655
6/18/1986,2.51,2.455,0.655
6/19/1986,2.51,2.46,0.655
6/20/1986,2.5,2.445,0.655
6/23/1986,2.56,2.425,0.655
6/24/1986,2.6,2.36,0.655
6/25/1986,2.595,2.3,0.655
6/26/1986,2.635,2.255,0.655
6/27/1986,2.61,2.255,0.655
6/30/1986,2.555,2.14,0.655
7/1/1986,2.475,1.99,0.655
7/2/1986,2.48,2.02,0.655
7/3/1986,2.51,1.955,0.655
7/7/1986,2.49,1.87,0.655
7/8/1986,2.51,1.89,0.655
7/9/1986,2.54,1.925,0.655
7/10/1986,2.585,1.905,0.655
7/11/1986,2.62,1.925,0.655
7/14/1986,2.635,1.935,0.655
7/15/1986,2.585,1.98,0.655
7/16/1986,2.64,1.985,0.655
7/17/1986,2.605,1.95,0.655
7/18/1986,2.555,1.92,0.655
7/21/1986,2.54,1.915,0.655
7/22/1986,2.545,1.905,0.655
7/23/1986,2.575,1.95,0.655
7/24/1986,2.515,2,0.655
7/25/1986,2.51,1.99,0.655
7/28/1986,2.56,1.985,0.655
7/29/1986,2.6,1.885,0.655
7/30/1986,2.595,1.79,0.655
7/31/1986,2.575,1.7,0.265
8/1/1986,2.615,1.655,0.265
8/4/1986,2.63,1.62,0.265
8/5/1986,2.575,1.585,0.265
8/6/1986,2.61,1.57,0.265
8/7/1986,2.62,1.565,0.265
8/8/1986,2.58,1.57,0.265
8/11/1986,2.56,1.58,0.265
8/12/1986,2.52,1.55,0.265
8/13/1986,2.535,1.58,0.265
8/14/1986,2.565,1.6,0.265
8/15/1986,2.52,1.55,0.265
8/18/1986,2.495,1.535,0.265
8/19/1986,2.45,1.515,0.265
8/20/1986,2.4,1.495,0.265
8/21/1986,2.385,1.5,0.265
8/22/1986,2.385,1.485,0.265
8/25/1986,2.38,1.445,0.265
8/26/1986,2.345,1.4,0.265
8/27/1986,2.37,1.415,0.265
8/28/1986,2.425,1.39,0.275
8/29/1986,2.485,1.38,0.275
9/2/1986,2.465,1.35,0.275
9/3/1986,2.525,1.37,0.285
9/4/1986,2.52,1.37,0.29
9/5/1986,2.53,1.345,0.29
9/8/1986,2.48,1.37,0.33
9/9/1986,2.485,1.36,0.33
9/10/1986,2.435,1.3,0.33
9/11/1986,2.435,1.3,0.33
9/12/1986,2.465,1.3,0.33
9/15/1986,2.43,1.285,0.34
9/16/1986,2.45,1.265,0.34
9/17/1986,2.47,1.28,0.34
9/18/1986,2.4625,1.3,0.358
9/19/1986,2.49,1.305,0.358
9/22/1986,2.425,1.31,0.368
9/23/1986,2.49,1.38,0.368
9/24/1986,2.495,1.395,0.368
9/25/1986,2.495,1.37,0.368
9/26/1986,2.525,1.39,0.368
9/29/1986,2.565,1.46,0.396
9/30/1986,2.545,1.445,0.398
10/1/1986,2.6,1.45,0.398
10/2/1986,2.65,1.41,0.398
10/3/1986,2.58,1.38,0.398
10/6/1986,2.54,1.3,0.398
10/7/1986,2.565,1.23,0.398
10/8/1986,2.61,1.26,0.398
10/9/1986,2.695,1.25,0.398
10/10/1986,2.7,1.27,0.398
10/13/1986,2.715,1.265,0.42
10/14/1986,2.805,1.255,0.42
10/15/1986,2.775,1.225,0.42
10/16/1986,2.79,1.22,0.42
10/17/1986,2.835,1.235,0.42
10/20/1986,2.91,1.26,0.443
10/21/1986,2.98,1.3,0.443
10/22/1986,2.98,1.345,0.443
10/23/1986,2.97,1.325,0.443
10/24/1986,2.955,1.395,0.443
10/27/1986,3.04,1.42,0.443
10/28/1986,2.98,1.43,0.443
10/29/1986,2.93,1.425,0.443
10/30/1986,3.025,1.475,0.433
10/31/1986,2.985,1.465,0.433
11/3/1986,2.99,1.495,0.433
11/4/1986,3.005,1.525,0.433
11/5/1986,3.035,1.53,0.433
11/6/1986,2.975,1.52,0.433
11/7/1986,3,1.53,0.433
11/10/1986,2.94,1.52,0.433
11/11/1986,2.895,1.51,0.433
11/12/1986,2.975,1.58,0.433
11/13/1986,2.98,1.575,0.433
11/14/1986,2.98,1.555,0.433
11/17/1986,3.1075,1.53,0.433
11/18/1986,3.025,1.53,0.433
11/19/1986,3.025,1.57,0.453
11/20/1986,2.995,1.58,0.453
11/21/1986,2.97,1.58,0.453
11/24/1986,2.985,1.56,0.463
11/25/1986,2.985,1.57,0.463
11/26/1986,3.065,1.59,0.463
11/28/1986,3.115,1.59,0.463
12/1/1986,3.105,1.62,0.483
12/2/1986,3.09,1.63,0.483
12/3/1986,3.1,1.6,0.49
12/4/1986,3.07,1.59,0.49
12/5/1986,3.07,1.58,0.49
12/8/1986,3.08,1.59,0.5
12/9/1986,3.03,1.585,0.5
12/10/1986,3.035,1.585,0.52
12/11/1986,3.01,1.545,0.52
12/12/1986,3.01,1.525,0.52
12/15/1986,3.015,1.525,0.52
12/16/1986,2.995,1.52,0.52
12/17/1986,2.95,1.51,0.52
12/18/1986,2.95,1.5,0.52
12/19/1986,2.955,1.465,0.52
12/22/1986,3,1.46,0.53
12/23/1986,2.97,1.445,0.53
12/24/1986,2.97,1.445,0.53
12/26/1986,2.96,1.465,0.53
12/29/1986,2.93,1.42,0.54
12/30/1986,2.95,1.415,0.54
12/31/1986,2.935,1.42,0.54
1/2/1987,2.905,1.405,0.54
1/5/1987,2.88,1.365,0.54
1/6/1987,2.86,1.355,0.54
1/7/1987,2.975,1.395,0.545
1/8/1987,3.01,1.395,0.545
1/9/1987,3.01,1.43,0.545
1/12/1987,3.015,1.46,0.545
1/13/1987,3.045,1.43,0.545
1/14/1987,3.06,1.46,0.545
1/15/1987,3.06,1.45,0.545
1/16/1987,3.055,1.465,0.545
1/19/1987,3.055,1.465,0.545
1/20/1987,3.065,1.47,0.565
1/21/1987,3.09,1.47,0.565
1/22/1987,3.06,1.455,0.565
1/23/1987,3.12,1.465,0.565
1/26/1987,3.125,1.46,0.545
1/27/1987,3.07,1.455,0.545
1/28/1987,3.06,1.435,0.52
1/29/1987,3.015,1.44,0.52
1/30/1987,3.085,1.44,0.52
2/2/1987,3.065,1.465,0.53
2/3/1987,3.075,1.465,0.53
2/4/1987,3.085,1.46,0.53
2/5/1987,3.06,1.43,0.53
2/6/1987,3.08,1.425,0.53
2/9/1987,3.05,1.415,0.53
2/10/1987,3.015,1.41,0.53
2/11/1987,2.975,1.365,0.53
2/12/1987,2.915,1.305,0.53
2/13/1987,2.935,1.3,0.53
2/17/1987,2.985,1.31,0.53
2/18/1987,2.985,1.31,0.525
2/19/1987,3.02,1.335,0.525
2/20/1987,3.08,1.375,0.525
2/23/1987,2.99,1.365,0.525
2/24/1987,2.995,1.37,0.525
2/25/1987,2.985,1.345,0.525
2/26/1987,2.975,1.355,0.525
2/27/1987,3.025,1.38,0.525
3/2/1987,3.075,1.415,0.54
3/3/1987,3.045,1.39,0.54
3/4/1987,3.065,1.405,0.54
3/5/1987,3.095,1.415,0.54
3/6/1987,3.065,1.43,0.54
3/9/1987,3.09,1.455,0.53
3/10/1987,3.09,1.425,0.53
3/11/1987,3.085,1.425,0.525
3/12/1987,3.055,1.435,0.525
3/13/1987,3.02,1.46,0.525
3/16/1987,2.99,1.465,0.53
3/17/1987,3.01,1.495,0.53
3/18/1987,3,1.485,0.53
3/19/1987,3.015,1.485,0.53
3/20/1987,2.98,1.475,0.53
3/23/1987,2.98,1.5,0.535
3/24/1987,3.09,1.535,0.535
3/25/1987,3.08,1.555,0.535
3/26/1987,3.06,1.53,0.535
3/27/1987,3.075,1.5,0.535
3/30/1987,3.055,1.5,0.54
3/31/1987,3.015,1.475,0.54
4/1/1987,2.945,1.455,0.545
4/2/1987,2.81,1.435,0.545
4/3/1987,2.835,1.425,0.545
4/6/1987,2.82,1.435,0.54
4/7/1987,2.83,1.46,0.54
4/8/1987,2.84,1.49,0.54
4/9/1987,2.83,1.51,0.54
4/10/1987,2.79,1.52,0.54
4/13/1987,2.735,1.535,0.54
4/14/1987,2.745,1.575,0.56
4/15/1987,2.79,1.54,0.565
4/16/1987,2.82,1.56,0.565
4/20/1987,2.795,1.605,0.565
4/21/1987,2.755,1.615,0.565
4/22/1987,2.8,1.61,0.57
4/23/1987,2.86,1.635,0.57
4/24/1987,2.85,1.635,0.57
4/27/1987,2.885,1.62,0.57
4/28/1987,2.905,1.635,0.57
4/29/1987,2.925,1.67,0.57
4/30/1987,2.975,1.7,0.595
5/1/1987,2.975,1.695,0.595
5/4/1987,3.03,1.73,0.595
5/5/1987,3,1.735,0.595
5/6/1987,3,1.755,0.595
5/7/1987,3.025,1.76,0.6
5/8/1987,3.065,1.78,0.6
5/11/1987,3.18,1.82,0.63
5/12/1987,3.12,1.765,0.631
5/13/1987,3.1,1.75,0.657
5/14/1987,3.06,1.785,0.66
5/15/1987,3.045,1.78,0.648
5/18/1987,2.935,1.665,0.654
5/19/1987,2.955,1.705,0.665
5/20/1987,2.965,1.695,0.69
5/21/1987,2.965,1.74,0.675
5/22/1987,2.945,1.76,0.687
5/26/1987,2.965,1.76,0.705
5/27/1987,2.93,1.78,0.685
5/28/1987,2.82,1.775,0.687
5/29/1987,2.72,1.75,0.674
6/1/1987,2.71,1.725,0.666
6/2/1987,2.675,1.76,0.675
6/3/1987,2.685,1.775,0.695
6/4/1987,2.67,1.74,0.7
6/5/1987,2.62,1.76,0.682
6/8/1987,2.575,1.745,0.682
6/9/1987,2.59,1.74,0.679
6/10/1987,2.605,1.705,0.697
6/11/1987,2.575,1.71,0.716
6/12/1987,2.535,1.75,0.733
6/15/1987,2.63,1.805,0.713
6/16/1987,2.605,1.855,0.7
6/17/1987,2.55,1.8,0.715
6/18/1987,2.56,1.755,0.712
6/19/1987,2.545,1.77,0.712
6/22/1987,2.515,1.675,0.701
6/23/1987,2.545,1.74,0.681
6/24/1987,2.59,1.79,0.687
6/25/1987,2.57,1.74,0.7
